PLD (Å),LCD (Å),Sacc (m2/g-1),Porosity,KH2 (mol/kg/Pa),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal
11.79328,13.03051,5883.9,0.8224,1.31E-06,60,30,6.666666667,3.333333333,0,0,0
12.74255,18.80921,5447.94,0.85014,1.45E-06,60,30,6.666666667,3.333333333,0,0,0
12.56895,19.26563,5905.98,0.85736,1.59E-06,60,30,6.666666667,3.333333333,0,0,0
18.01747,21.58314,6369,0.88522,1.90E-06,60,30,6.666666667,3.333333333,0,0,0
9.21549,13.11904,6780.42,0.85528,1.54E-06,60,30,6.666666667,3.333333333,0,0,0
19.85267,20.2887,6817.79,0.91678,2.48E-06,60,30,6.666666667,3.333333333,0,0,0
17.9817,22.14281,5747.94,0.8753,1.75E-06,60,30,6.666666667,3.333333333,0,0,0
10.77709,15.72161,5375.91,0.81162,1.24E-06,60,30,6.666666667,3.333333333,0,0,0
12.66263,21.13814,6305.2,0.8777,1.81E-06,60,30,6.666666667,3.333333333,0,0,0
26.06833,29.6846,6267.85,0.93574,3.30E-06,60,30,6.666666667,3.333333333,0,0,0
14.60316,18.84446,6118.76,0.87018,1.77E-06,60,30,6.666666667,3.333333333,0,0,0
23.09565,28.97768,6860.62,0.92668,2.87E-06,60,30,6.666666667,3.333333333,0,0,0
13.83972,19.39361,6855.37,0.90352,2.27E-06,60,30,6.666666667,3.333333333,0,0,0
14.12554,17.56654,6677.73,0.8637,1.66E-06,57.57575758,33.33333333,6.060606061,3.03030303,0,0,0
12.04955,12.8061,6119.17,0.81252,1.23E-06,57.57575758,33.33333333,6.060606061,3.03030303,0,0,0
18.79897,26.04,6844.94,0.91964,2.62E-06,57.57575758,33.33333333,6.060606061,3.03030303,0,0,0
41.66053,45.22539,6288.59,0.92474,2.86E-06,57.57575758,33.33333333,6.060606061,3.03030303,0,0,0
21.42348,23.44454,6718.73,0.92472,2.79E-06,57.57575758,33.33333333,6.060606061,3.03030303,0,0,0
24.7335,31.46105,6811.46,0.9218,2.69E-06,57.57575758,33.33333333,6.060606061,3.03030303,0,0,0
18.32391,19.68015,6975.75,0.91014,2.34E-06,57.57575758,33.33333333,6.060606061,3.03030303,0,0,0
14.44836,16.11619,6918.37,0.88964,1.98E-06,57.57575758,33.33333333,6.060606061,3.03030303,0,0,0
23.87315,26.90079,6966.93,0.9347,3.14E-06,57.57575758,33.33333333,6.060606061,3.03030303,0,0,0
15.30461,19.36944,6592.44,0.86928,1.69E-06,57.57575758,33.33333333,6.060606061,3.03030303,0,0,0
22.43315,28.6461,6968.94,0.92184,2.72E-06,57.57575758,33.33333333,6.060606061,3.03030303,0,0,0
34.14004,38.53423,5705.45,0.93454,2.87E-06,50,21.875,12.5,15.625,0,0,0
24.85478,34.07848,6586.3,0.92698,2.63E-06,50,21.875,12.5,15.625,0,0,0
13.9797,17.65557,6169.27,0.85334,1.38E-06,50,21.875,12.5,15.625,0,0,0
8.61316,12.01017,5586.13,0.79668,1.04E-06,50,21.875,12.5,15.625,0,0,0
18.65853,20.01131,5190.5,0.82704,1.17E-06,50,21.875,12.5,15.625,0,0,0
34.76082,35.91191,5712.08,0.95698,4.18E-06,50,21.875,12.5,15.625,0,0,0
26.61679,28.74132,5467.75,0.91396,2.14E-06,50,21.875,12.5,15.625,0,0,0
14.48126,15.03537,4250.26,0.80718,9.87E-07,50,21.875,12.5,15.625,0,0,0
13.40529,19.48136,6187.82,0.857,1.39E-06,50,21.875,12.5,15.625,0,0,0
12.34068,15.65326,6372.28,0.86054,1.41E-06,50,21.875,12.5,15.625,0,0,0
34.91574,42.52938,5714.18,0.93766,3.18E-06,56.25,28.125,6.25,9.375,0,0,0
17.34102,23.96591,5504.73,0.87648,1.70E-06,56.25,28.125,6.25,9.375,0,0,0
25.36174,35.64907,6392.39,0.93148,2.93E-06,56.25,28.125,6.25,9.375,0,0,0
16.54838,20.44132,5942.47,0.87592,1.69E-06,56.25,28.125,6.25,9.375,0,0,0
19.95276,20.33508,6501.6,0.91056,2.22E-06,56.25,28.125,6.25,9.375,0,0,0
14.87217,20.80488,5863.87,0.86732,1.57E-06,56.25,28.125,6.25,9.375,0,0,0
9.73655,12.6651,5368.11,0.7984,1.12E-06,56.25,28.125,6.25,9.375,0,0,0
22.93179,27.80421,6476.17,0.92088,2.56E-06,56.25,28.125,6.25,9.375,0,0,0
17.70397,23.91903,5964.75,0.8892,1.89E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
19.48946,26.46027,6620.11,0.927,2.73E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
13.60019,20.30689,4834.07,0.85526,1.41E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
39.27272,41.3278,6632.28,0.9494,3.84E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
22.80989,24.13872,6234.94,0.85438,1.50E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
22.98124,25.38539,6519.96,0.9314,2.89E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
13.55473,19.84078,5412.11,0.86114,1.55E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
9.86617,12.56066,4967.41,0.79096,1.12E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
19.88745,20.30158,6550.95,0.91952,2.45E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
19.7887,20.08941,4576.48,0.8343,1.32E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
25.72798,28.49205,6598.85,0.94082,3.27E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
18.5968,22.39308,5618.41,0.87976,1.73E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
10.99272,15.7567,5296.46,0.81788,1.22E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
29.2288,32.20074,6473.45,0.94006,3.34E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
25.79679,29.04455,6337.87,0.93794,3.22E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
14.41543,17.84267,6196.81,0.8732,1.72E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
23.56075,29.47426,6563.69,0.92954,2.84E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
14.09187,20.06331,6636.17,0.90778,2.25E-06,57.14285714,25,14.28571429,3.571428571,0,0,0
9.7932,13.62549,5790.89,0.8309,1.21E-06,54.54545455,27.27272727,4.545454545,13.63636364,0,0,0
13.69979,18.49662,5633.51,0.83946,1.26E-06,54.54545455,27.27272727,4.545454545,13.63636364,0,0,0
11.26306,13.74934,4342.36,0.77926,9.60E-07,54.54545455,27.27272727,4.545454545,13.63636364,0,0,0
14.24404,31.2982,5499.38,0.85184,1.36E-06,54.54545455,27.27272727,4.545454545,13.63636364,0,0,0
35.28852,42.82725,5770.52,0.93918,3.27E-06,60,23.33333333,6.666666667,10,0,0,0
25.7679,35.77168,6476.12,0.93354,3.00E-06,60,23.33333333,6.666666667,10,0,0,0
12.84418,17.24557,6020.82,0.8664,1.60E-06,60,23.33333333,6.666666667,10,0,0,0
17.83517,24.24685,6647.08,0.92136,2.53E-06,60,23.33333333,6.666666667,10,0,0,0
12.54876,18.88534,5303.64,0.84862,1.44E-06,60,23.33333333,6.666666667,10,0,0,0
23.20628,29.75503,6521.89,0.92248,2.59E-06,60,23.33333333,6.666666667,10,0,0,0
18.15493,21.52399,5850.05,0.87998,1.74E-06,60,23.33333333,6.666666667,10,0,0,0
8.11269,13.30081,6469.57,0.84742,1.41E-06,60,23.33333333,6.666666667,10,0,0,0
19.93417,20.3857,6443.89,0.9122,2.26E-06,60,23.33333333,6.666666667,10,0,0,0
24.29424,28.6388,6539.34,0.93554,3.02E-06,60,23.33333333,6.666666667,10,0,0,0
15.78239,21.77943,5577.43,0.8696,1.61E-06,60,23.33333333,6.666666667,10,0,0,0
26.55384,32.34894,6235.45,0.93492,3.08E-06,60,23.33333333,6.666666667,10,0,0,0
23.33352,28.65113,6552.74,0.92392,2.63E-06,60,23.33333333,6.666666667,10,0,0,0
10.04632,11.89667,3768.29,0.74722,9.06E-07,59.09090909,27.27272727,4.545454545,9.090909091,0,0,0
8.74616,10.45233,5891.52,0.80736,1.16E-06,59.09090909,27.27272727,4.545454545,9.090909091,0,0,0
15.44716,17.70679,4307.2,0.7889,1.10E-06,59.09090909,27.27272727,4.545454545,9.090909091,0,0,0
5.81604,9.98469,4113.16,0.7332,9.33E-07,59.09090909,27.27272727,4.545454545,9.090909091,0,0,0
11.76814,14.06198,4514.92,0.7836,1.06E-06,59.09090909,27.27272727,4.545454545,9.090909091,0,0,0
14.5343,14.80533,5259.73,0.84266,1.39E-06,59.09090909,27.27272727,4.545454545,9.090909091,0,0,0
14.40191,32.19403,5495.68,0.85582,1.47E-06,59.09090909,27.27272727,4.545454545,9.090909091,0,0,0
13.72286,18.40282,5243.92,0.85758,1.44E-06,59.09090909,27.27272727,4.545454545,9.090909091,0,0,0
8.71277,10.10766,5178.07,0.78378,1.01E-06,58.33333333,20.83333333,8.333333333,12.5,0,0,0
14.55768,15.87204,3155.57,0.76102,9.32E-07,58.33333333,20.83333333,8.333333333,12.5,0,0,0
5.44282,8.91653,3025.92,0.70092,7.94E-07,58.33333333,20.83333333,8.333333333,12.5,0,0,0
14.13583,14.63323,4682.47,0.82266,1.19E-06,58.33333333,20.83333333,8.333333333,12.5,0,0,0
17.55309,38.64161,5255.36,0.8868,1.75E-06,58.33333333,20.83333333,8.333333333,12.5,0,0,0
7.09454,10.32966,4286.98,0.7483,9.02E-07,53.33333333,30,6.666666667,10,0,0,0
14.13298,29.3395,4018.42,0.82324,1.28E-06,50,36.11111111,5.555555556,8.333333333,0,0,0
10.87146,12.64558,3283.77,0.72858,8.52E-07,58.33333333,29.16666667,8.333333333,4.166666667,0,0,0
8.37463,10.3853,5762.2,0.79224,1.09E-06,58.33333333,29.16666667,8.333333333,4.166666667,0,0,0
9.90456,13.65016,5870.97,0.81816,1.22E-06,58.33333333,29.16666667,8.333333333,4.166666667,0,0,0
15.62014,17.71704,3405.32,0.77226,1.00E-06,58.33333333,29.16666667,8.333333333,4.166666667,0,0,0
12.9878,15.84799,5483.38,0.857,1.54E-06,58.33333333,29.16666667,8.333333333,4.166666667,0,0,0
17.17809,28.20869,4414.74,0.84192,1.33E-06,58.33333333,29.16666667,8.333333333,4.166666667,0,0,0
13.94356,30.88775,5432.27,0.84574,1.40E-06,58.33333333,29.16666667,8.333333333,4.166666667,0,0,0
14.37932,17.0283,5498.54,0.87996,1.78E-06,58.33333333,29.16666667,8.333333333,4.166666667,0,0,0
8.00417,10.37349,5195.64,0.77476,1.02E-06,55.55555556,33.33333333,7.407407407,3.703703704,0,0,0
9.41702,11.99284,5519.02,0.80286,1.15E-06,55.55555556,33.33333333,7.407407407,3.703703704,0,0,0
25.04889,25.86537,4923.04,0.8453,1.38E-06,55.55555556,33.33333333,7.407407407,3.703703704,0,0,0
16.8547,27.05401,4422.43,0.82554,1.24E-06,55.55555556,33.33333333,7.407407407,3.703703704,0,0,0
13.57251,15.42831,5700.65,0.87054,1.66E-06,55.55555556,33.33333333,7.407407407,3.703703704,0,0,0
13.08934,15.38337,2959.07,0.72214,9.16E-07,60,30,6.666666667,3.333333333,0,0,0
15.68395,17.16632,2652.54,0.7346,8.41E-07,53.33333333,36.66666667,6.666666667,3.333333333,0,0,0
11.50519,18.58171,5333.83,0.80058,1.13E-06,53.33333333,36.66666667,6.666666667,3.333333333,0,0,0
7.85547,10.30895,5443.24,0.78126,1.02E-06,56,28,8,8,0,0,0
15.61169,17.72418,3041.12,0.76148,9.10E-07,56,28,8,8,0,0,0
12.18075,15.91771,4260.59,0.80112,1.12E-06,56,28,8,8,0,0,0
15.21949,35.89903,6130.75,0.88664,1.80E-06,56,28,8,8,0,0,0
8.46009,10.07194,6327.4,0.79652,1.14E-06,53.84615385,42.30769231,0,3.846153846,0,0,0
30.16937,30.84131,5932.89,0.85988,1.57E-06,53.84615385,42.30769231,0,3.846153846,0,0,0
10.24214,12.39567,6010.95,0.82432,1.33E-06,53.84615385,42.30769231,0,3.846153846,0,0,0
16.47757,24.93973,5337.49,0.84716,1.45E-06,53.84615385,42.30769231,0,3.846153846,0,0,0
14.88683,32.26051,5783.78,0.84522,1.45E-06,53.84615385,42.30769231,0,3.846153846,0,0,0
7.76744,9.68497,4821.27,0.76094,9.24E-07,51.72413793,34.48275862,10.34482759,3.448275862,0,0,0
8.83594,11.90628,5060.82,0.7888,1.06E-06,51.72413793,34.48275862,10.34482759,3.448275862,0,0,0
14.72226,33.054,4371.93,0.8543,1.51E-06,51.72413793,34.48275862,10.34482759,3.448275862,0,0,0
15.07776,16.97318,2437.52,0.71222,7.83E-07,52.94117647,38.23529412,5.882352941,2.941176471,0,0,0
8.88779,11.40361,5072.6,0.79298,1.05E-06,53.57142857,32.14285714,7.142857143,7.142857143,0,0,0
14.23785,15.76976,2911.04,0.74568,8.55E-07,53.57142857,32.14285714,7.142857143,7.142857143,0,0,0
10.85414,26.80387,5271.22,0.8254,1.23E-06,53.57142857,32.14285714,7.142857143,7.142857143,0,0,0
14.74778,33.14834,4205.47,0.85434,1.47E-06,53.57142857,32.14285714,7.142857143,7.142857143,0,0,0
7.1197,10.6722,4243.57,0.75344,8.95E-07,50,41.66666667,5.555555556,2.777777778,0,0,0
8.84794,11.42435,4362.17,0.78236,9.64E-07,53.57142857,25,7.142857143,14.28571429,0,0,0
24.60674,25.10371,4414.4,0.8298,1.17E-06,53.57142857,25,7.142857143,14.28571429,0,0,0
15.01083,16.41252,2368.43,0.73072,7.90E-07,53.57142857,25,7.142857143,14.28571429,0,0,0
8.65804,10.50024,5104.79,0.7819,1.01E-06,56,28,8,8,0,0,0
12.68116,17.9176,4091.75,0.80092,1.09E-06,56,28,8,8,0,0,0
8.26149,11.04798,4521.36,0.78702,1.08E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
9.36836,10.46992,6118.96,0.83714,1.36E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
10.93648,16.40954,5993.05,0.85966,1.54E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
6.85557,12.52789,4534.95,0.77432,1.04E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
7.93264,8.40981,5566.25,0.77002,1.11E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
14.53778,14.95748,5806.63,0.8684,1.63E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
14.41994,32.64646,5961.91,0.9002,2.10E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
6.2617,7.1897,1150.61,0.60644,4.56E-07,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
16.78174,19.15626,6030.46,0.90686,2.23E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
17.3823,19.09347,6064.97,0.9026,2.10E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
7.72116,9.27189,2867.93,0.7055,7.65E-07,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
20.46083,22.44034,5852.12,0.9026,2.12E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
10.69592,13.80659,5455.84,0.80564,1.19E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
9.23067,13.4763,5154.98,0.79878,1.17E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
14.89546,19.7845,5878.47,0.88052,1.73E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
11.24348,13.24448,4375.1,0.76392,9.44E-07,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0
9.89169,14.62121,6237.96,0.84322,1.39E-06,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0
13.93148,16.03658,6057.9,0.874,1.72E-06,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0
19.02086,25.98174,5217.94,0.86412,1.57E-06,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0
9.44911,10.31361,5822.99,0.80522,1.17E-06,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0
9.76,12.33495,5206.13,0.78466,1.06E-06,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0
9.48302,13.85573,4612.52,0.80762,9.71E-07,50,20.83333333,8.333333333,20.83333333,0,0,0
16.31914,20.4308,5521.82,0.87078,1.64E-06,50,37.5,8.333333333,4.166666667,0,0,0
9.26778,10.14241,6438.99,0.80146,1.09E-06,50,37.5,8.333333333,4.166666667,0,0,0
28.98692,30.1911,5878.77,0.86294,1.54E-06,50,37.5,8.333333333,4.166666667,0,0,0
15.47522,16.80339,4139.24,0.78766,1.01E-06,50,37.5,8.333333333,4.166666667,0,0,0
14.87405,17.64404,6092.5,0.88202,1.74E-06,50,37.5,8.333333333,4.166666667,0,0,0
17.0952,22.00509,5488.74,0.88578,1.81E-06,50,30,15,5,0,0,0
9.65141,10.82625,6072.86,0.82718,1.23E-06,50,30,15,5,0,0,0
9.95981,14.53614,6016.92,0.84782,1.40E-06,50,30,15,5,0,0,0
15.22994,17.47992,5407.96,0.80902,1.18E-06,50,30,15,5,0,0,0
5.76431,10.39052,4780.42,0.75628,9.82E-07,50,30,15,5,0,0,0
6.87004,8.42145,5427.34,0.7564,1.02E-06,50,30,15,5,0,0,0
14.623,32.4934,5828.73,0.8701,1.57E-06,50,30,15,5,0,0,0
4.28397,6.02695,590.924,0.57452,3.59E-07,50,30,15,5,0,0,0
19.48536,21.08893,5747.15,0.89482,1.94E-06,50,30,15,5,0,0,0
28.64648,30.17966,5821.23,0.8762,1.64E-06,57.89473684,21.05263158,15.78947368,5.263157895,0,0,0
7.57626,10.04031,3938.69,0.751,9.31E-07,57.89473684,21.05263158,15.78947368,5.263157895,0,0,0
6.39946,8.63809,4969.6,0.7417,9.78E-07,57.89473684,21.05263158,15.78947368,5.263157895,0,0,0
13.75453,30.53622,5855.89,0.86486,1.50E-06,57.89473684,21.05263158,15.78947368,5.263157895,0,0,0
8.23302,10.96297,4893.27,0.78038,1.00E-06,57.89473684,21.05263158,15.78947368,5.263157895,0,0,0
5.27808,10.12117,4176.67,0.7375,8.97E-07,50,31.81818182,9.090909091,9.090909091,0,0,0
13.90603,18.78771,5833.25,0.84294,1.32E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
11.95679,14.3165,4228.86,0.78686,9.97E-07,50,31.81818182,9.090909091,9.090909091,0,0,0
19.75565,37.59,5729.69,0.9004,1.97E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
15.52449,18.20546,5737.93,0.8888,1.86E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
8.29627,10.39284,6009.3,0.81376,1.17E-06,55,25,10,10,0,0,0
29.17048,30.46373,5739.27,0.87306,1.61E-06,55,25,10,10,0,0,0
15.28793,17.50926,4569.88,0.79808,1.10E-06,55,25,10,10,0,0,0
6.63887,10.07361,4167.17,0.7483,9.38E-07,55,25,10,10,0,0,0
14.0212,18.6429,5798.93,0.84742,1.37E-06,55,25,10,10,0,0,0
11.75045,14.05595,4283.63,0.7936,1.06E-06,55,25,10,10,0,0,0
6.13273,8.36451,4850.1,0.73828,9.61E-07,55,25,10,10,0,0,0
7.70338,9.70648,6125.43,0.80902,1.11E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
28.77631,29.76154,5807.75,0.86804,1.58E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
15.15249,16.14052,4624.68,0.79148,1.04E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
13.65236,17.939,4716.03,0.82456,1.21E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
10.57866,12.99251,4562.98,0.7863,1.03E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
17.29776,36.30004,5891.81,0.90056,1.97E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
7.59184,10.91417,4732.29,0.77198,9.38E-07,50,31.81818182,9.090909091,9.090909091,0,0,0
15.28375,17.16585,4178.87,0.78886,1.02E-06,52.38095238,23.80952381,9.523809524,14.28571429,0,0,0
6.66034,9.01412,3700.06,0.73424,8.48E-07,52.38095238,23.80952381,9.523809524,14.28571429,0,0,0
6.14486,8.54569,4081.09,0.72682,8.50E-07,52.38095238,23.80952381,9.523809524,14.28571429,0,0,0
7.63854,10.3933,5697.68,0.8067,1.06E-06,50,20,15,15,0,0,0
9.43385,13.09563,5798.45,0.83368,1.20E-06,50,20,15,15,0,0,0
14.13815,18.7384,5586.76,0.84288,1.26E-06,50,20,15,15,0,0,0
6.08038,8.61807,3926.58,0.73056,8.37E-07,50,20,15,15,0,0,0
12.04107,30.9873,5481.64,0.85586,1.35E-06,50,20,15,15,0,0,0
8.78976,12.22795,3900.95,0.77316,8.68E-07,50,20,15,15,0,0,0
7.42284,10.00499,5885.86,0.79628,1.06E-06,52.17391304,30.43478261,8.695652174,8.695652174,0,0,0
13.83109,14.79106,5199.12,0.83186,1.27E-06,52.17391304,30.43478261,8.695652174,8.695652174,0,0,0
11.63517,30.14901,5507.29,0.84802,1.35E-06,52.17391304,30.43478261,8.695652174,8.695652174,0,0,0
7.48489,10.67615,4317.22,0.75826,8.75E-07,52.17391304,30.43478261,8.695652174,8.695652174,0,0,0
30.17717,30.6369,5973.8,0.85882,1.56E-06,53.84615385,42.30769231,0,3.846153846,0,0,0
14.70438,16.87609,4459.23,0.77934,1.04E-06,53.84615385,42.30769231,0,3.846153846,0,0,0
10.61246,13.14037,4584.44,0.77184,1.04E-06,53.84615385,42.30769231,0,3.846153846,0,0,0
17.62833,36.57491,5163.03,0.8823,1.84E-06,53.84615385,42.30769231,0,3.846153846,0,0,0
8.2519,9.08563,5752.07,0.78082,9.27E-07,46.15384615,34.61538462,7.692307692,11.53846154,0,0,0
8.46511,15.52706,5108.63,0.81004,1.05E-06,46.15384615,34.61538462,7.692307692,11.53846154,0,0,0
6.71281,7.17214,3600.61,0.70714,7.36E-07,46.15384615,34.61538462,7.692307692,11.53846154,0,0,0
12.54817,29.66775,5242,0.83396,1.21E-06,46.15384615,34.61538462,7.692307692,11.53846154,0,0,0
13.85077,17.64351,5315.29,0.8736,1.59E-06,46.15384615,34.61538462,7.692307692,11.53846154,0,0,0
9.4101,12.59309,5668.12,0.82646,1.20E-06,50,27.27272727,13.63636364,9.090909091,0,0,0
27.95052,29.56768,5112.83,0.86294,1.47E-06,50,27.27272727,13.63636364,9.090909091,0,0,0
13.14819,15.71949,4684.8,0.78844,1.02E-06,50,27.27272727,13.63636364,9.090909091,0,0,0
13.51442,17.15642,5364.71,0.8386,1.26E-06,50,27.27272727,13.63636364,9.090909091,0,0,0
7.32807,7.78339,4389.39,0.73864,9.57E-07,50,27.27272727,13.63636364,9.090909091,0,0,0
12.09736,30.53474,5500.34,0.85146,1.36E-06,50,27.27272727,13.63636364,9.090909091,0,0,0
7.53834,9.83931,4559.25,0.75936,9.02E-07,50,27.27272727,13.63636364,9.090909091,0,0,0
5.2374,6.37141,2763.32,0.6949,6.75E-07,50,20.83333333,8.333333333,20.83333333,0,0,0
13.8635,14.46491,4453.53,0.81524,1.04E-06,50,20.83333333,8.333333333,20.83333333,0,0,0
14.09078,32.3738,3869.66,0.86202,1.35E-06,50,20.83333333,8.333333333,20.83333333,0,0,0
10.85911,26.09256,5536.9,0.819,1.17E-06,44.82758621,37.93103448,13.79310345,3.448275862,0,0,0
7.88465,10.04078,5437.09,0.78472,9.79E-07,50,29.16666667,8.333333333,12.5,0,0,0
12.44433,13.13799,5094.8,0.82348,1.19E-06,50,29.16666667,8.333333333,12.5,0,0,0
14.38029,16.90506,5292.57,0.87642,1.60E-06,50,29.16666667,8.333333333,12.5,0,0,0
12.19801,14.7429,2693.58,0.74896,7.09E-07,48.14814815,33.33333333,7.407407407,11.11111111,0,0,0
7.25285,7.70041,2988.38,0.69342,6.88E-07,48.14814815,33.33333333,7.407407407,11.11111111,0,0,0
20.31637,21.32984,5439.54,0.89436,1.98E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
10.93742,16.25935,5997.64,0.8601,1.55E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
15.23203,18.09861,5993.58,0.8871,1.87E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
7.5458,12.0894,4611.52,0.7736,1.05E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
14.27968,14.69893,5878.18,0.8686,1.61E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
14.17638,34.71748,5772.06,0.87754,1.72E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
14.56153,33.51838,5879.94,0.89982,2.11E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
6.25853,7.27711,1168.24,0.6047,4.53E-07,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
7.57328,9.22895,2904.17,0.70462,7.51E-07,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
17.33728,19.44733,5849.7,0.896,2.09E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
14.91618,19.5864,5873.52,0.88086,1.73E-06,55.55555556,27.77777778,11.11111111,5.555555556,0,0,0
9.85099,14.11093,6246.91,0.84364,1.39E-06,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0
14.70641,16.29204,5614.88,0.8079,1.17E-06,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0
6.49558,9.96722,4653.11,0.75438,9.64E-07,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0
6.18787,8.29751,5161.26,0.74476,9.61E-07,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0
8.81242,11.45317,5256.32,0.789,1.05E-06,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0
14.06438,17.71391,5744.87,0.8668,1.55E-06,52.38095238,33.33333333,9.523809524,4.761904762,0,0,0
9.37717,13.7152,6061.49,0.83326,1.27E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
13.26157,15.72432,5771.58,0.86738,1.58E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
5.42406,9.23145,4240.6,0.73478,8.72E-07,50,31.81818182,9.090909091,9.090909091,0,0,0
10.81839,12.85775,4512.99,0.78338,9.99E-07,50,31.81818182,9.090909091,9.090909091,0,0,0
13.773,14.34768,5556.4,0.84382,1.33E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
14.75529,18.23498,5997.37,0.88928,1.86E-06,50,31.81818182,9.090909091,9.090909091,0,0,0
9.21065,10.38865,5363.67,0.78892,1.03E-06,52,36,8,4,0,0,0
9.07041,12.80956,6064.02,0.8146,1.20E-06,52,36,8,4,0,0,0
5.09293,7.89975,3939.32,0.71166,8.12E-07,52,36,8,4,0,0,0
9.51042,10.71196,4800.08,0.77572,9.92E-07,52,36,8,4,0,0,0
14.35016,16.94509,6032.65,0.87878,1.76E-06,52,36,8,4,0,0,0
9.69994,13.75508,4603.63,0.80736,9.68E-07,50,20.83333333,8.333333333,20.83333333,0,0,0
14.98145,15.79589,3049.27,0.75686,7.53E-07,50,20.83333333,8.333333333,20.83333333,0,0,0
9.55182,12.50483,3191.46,0.74824,7.88E-07,50,20.83333333,8.333333333,20.83333333,0,0,0
5.66894,6.04989,3586.85,0.70188,7.67E-07,50,20.83333333,8.333333333,20.83333333,0,0,0
12.62629,13.07808,4859.92,0.7955,1.04E-06,45.16129032,41.93548387,6.451612903,6.451612903,0,0,0
